user,item,rating
1286491,DS0101EN,4
725210,BD0101EN,3
1154424,ML0101ENv3,5
1950793,DS0101EN,3
729200,BD0141EN,4
471338,BD0141EN,4
394478,ML0115EN,4
1222453,PY0101EN,3
900835,PY0101EN,3
1315237,PY0101EN,5
762066,CB0103EN,5
1315144,CO0201EN,5
1578208,DS0105EN,3
676675,DA0101EN,5
911310,HCC105EN,3
1723264,ML0101ENv3,3
1389978,CC0101EN,4
1311543,DS0105EN,3
957845,BD0111EN,4
1193758,ML0120ENv2,5
1503568,ML0101ENv3,5
1339542,DS0105EN,5
738740,BC0201EN,5
780012,CC0150EN,5
734121,SC0101EN,4
1237449,CC0101EN,5
1273236,PA0101EN,4
1919683,BD0223EN,4
595191,BD0101EN,3
267353,LB0101ENv1,5
1868012,CC0201EN,4
577176,SC0105EN,4
602323,ML0101EN,5
945816,DS0301EN,5
1471628,DA0101EN,5
1030984,DV0101EN,3
1636726,ML0115EN,3
1049178,BD0115EN,5
621306,BD0131EN,5
1190214,DV0101EN,5
1307332,DS0103EN,5
537789,BD0101EN,5
975721,BD0115EN,5
778763,WA0101EN,4
1374154,PY0101EN,5
891038,BD0211EN,4
931502,BD0131EN,4
1302013,BD0211EN,4
1689133,CC0103EN,5
1249346,PY0101EN,3
666803,BD0211EN,4
1028170,BD0115EN,5
1386266,ML0101ENv3,4
1496446,ML0101ENv3,3
463259,DS0101EN,4
990932,DS0103EN,3
1564590,DS0103EN,4
1726046,CC0201EN,3
1214180,CB0103EN,3
709877,DS0101EN,5
1534679,BD0145EN,4
484219,BD0101EN,4
1864150,DB0101EN,5
1750991,DA0101EN,4
318413,DS0101EN,3
395446,CB0103EN,3
1120964,PY0101EN,3
1355132,CC0101EN,5
344122,BD0111EN,4
1058667,BC0201EN,5
1751485,ML0101ENv3,5
67201,SC0103EN,4
675020,CB0103EN,4
719251,BD0121EN,3
1126515,DS0105EN,3
977116,DS0103EN,4
936286,CO0101EN,4
1004095,LB0103ENv1,3
1295827,DS0103EN,5
1923798,DA0101EN,3
775311,BD0121EN,3
989590,DS0103EN,5
1012730,DA0101EN,4
624134,DS0321EN,4
377662,DS0321EN,4
703704,CC0101EN,3
1006825,DS0101EN,3
578598,CO0201EN,5
1002559,BD0123EN,4
1131062,CO0201EN,4
1105122,ML0122ENv1,5
587717,BD0115EN,5
1005575,BD0141EN,5
1200033,ML0101ENv3,3
1802939,CC0101EN,3
679931,BD0131EN,4
959974,DS0101EN,4
1236081,BC0201EN,3
1033529,BD0131EN,4
1870225,CNSC02EN,5
1267113,ML0101ENv3,3
881490,ML0115EN,3
1384551,BD0101EN,4
640330,BD0121EN,3
1637344,SECM03EN,4
367229,DS0105EN,4
741051,CB0103EN,3
915414,RP0103EN,3
577176,ML0115EN,3
739231,DS0101EN,5
1627803,CC0101EN,4
1692366,RP0101EN,4
966336,BD0101EN,4
1338424,CL0101EN,3
511833,ML0120EN,4
1531035,BC0101EN,5
1173682,CO0401EN,4
1488679,DS0101EN,5
757335,DS0301EN,4
1017804,DA0101EN,3
890682,ML0120EN,5
2085289,DS0101EN,3
727678,SC0101EN,3
936286,DA0101EN,4
422453,BD0111EN,4
588657,BD0212EN,3
1381167,BD0223EN,5
1013858,BD0101EN,3
151494,BD0111EN,3
773907,BC0101EN,3
1784280,SC0105EN,5
478324,BD0133EN,5
1446225,ML0122ENv1,3
1739314,DAI101EN,3
362823,ML0101ENv3,4
1453546,ML0101ENv3,4
735630,DV0101EN,4
1801802,PY0101EN,5
1028233,DJ0101EN,3
1808086,DB0101EN,3
1255589,CO0401EN,3
1033530,BD0131EN,3
589294,DS0103EN,5
628232,BD0131EN,3
1921668,BC0101EN,5
1015176,RP0103EN,4
505911,TA0105,4
1186034,OS0101EN,3
787261,DV0101EN,5
460024,CB0103EN,4
1048035,RP0101EN,5
755425,ST0101EN,5
2029972,ML0103EN,5
1463247,BD0211EN,5
1648296,CNSC02EN,3
919424,ML0101EN,3
634047,WA0101EN,5
1746096,ML0115EN,4
1448878,CO0401EN,5
1911277,PY0101EN,3
1631637,BC0202EN,5
1480031,DS0103EN,3
1307038,BD0111EN,3
1378672,PY0101EN,3
585010,BC0101EN,3
1062253,ML0111EN,5
1534650,BD0101EN,3
328417,BC0101EN,5
688076,CB0103EN,3
1621707,ML0122ENv1,4
921128,CO0201EN,3
946481,SC0103EN,3
209257,DS0103EN,3
1345485,DA0101EN,4
612964,DS0103EN,3
1325342,DB0101EN,3
1762188,DS0101EN,4
1055780,BC0201EN,5
1655246,BD0221EN,3
1481613,CC0201EN,3
459018,BD0212EN,4
1202297,BC0101EN,3
1294992,BD0211EN,3
492377,BD0123EN,3
943178,PY0101EN,3
1218737,BC0101EN,3
1019536,BC0201EN,5
1502649,TA0105EN,4
1804824,PY0101EN,4
1758634,SC0105EN,4
626927,ML0120EN,5
190930,DB0101EN,3
670379,DS0321EN,3
958931,DB0101EN,3
647377,CO0101EN,4
1474981,ML0101ENv3,4
1816983,DA0101EN,5
1452344,ML0101ENv3,4
1779666,RP0101EN,5
1997976,DS0301EN,4
1496441,BD0101EN,4
1228921,DS0301EN,3
690929,CB0105ENv1,5
1359890,DS0101EN,5
1730921,BD0101EN,4
1213325,ML0120ENv2,3
1251688,CC0101EN,5
549093,WA0101EN,4
1009726,BC0201EN,4
1081990,CL0101EN,4
511658,DS0101EN,4
1271787,ML0115EN,3
622399,BD0115EN,4
649554,BD0153EN,3
1187147,DS0101EN,4
779986,DS0105EN,3
875759,BC0101EN,3
1469901,BC0101EN,3
1343816,CC0103EN,4
751445,RP0101EN,3
1220321,BD0101EN,3
1150676,BD0211EN,5
915446,BD0141EN,4
1193143,DS0101EN,3
944200,LB0111EN,4
966962,CB0103EN,4
1053755,BD0211EN,3
1773084,CC0103EN,4
686538,BD0123EN,3
1396812,DS0105EN,4
634631,RP0101EN,5
1164472,DS0105EN,5
710755,BC0101EN,5
1202312,DS0105EN,5
219831,LB0109ENv1,4
586918,DS0103EN,5
1178350,CO0201EN,4
950365,RP0101EN,3
1017603,PY0101EN,3
1577782,ML0101ENv3,3
2029641,BD0101EN,5
1521064,DS0101EN,4
1430140,DS0105EN,3
524479,PA0101EN,3
1010601,DS0101EN,3
890324,BD0115EN,5
273600,CB0103EN,3
645661,BD0111EN,3
1266921,DS0101EN,3
1765017,CC0201EN,5
1073237,BC0101EN,5
929873,ML0120ENv2,3
1168820,BD0101EN,3
1353924,DV0101EN,3
508344,BD0151EN,4
1309124,PA0101EN,5
1022038,BD0221EN,3
1626145,TA0105EN,4
1660870,DV0101EN,4
2054759,PY0101EN,3
1736287,ML0115EN,5
1157479,DS0101EN,3
1475474,BD0101EN,5
713901,BD0101EN,4
1636408,ML0111EN,3
1016463,DV0151EN,4
592712,DS0301EN,3
559323,DS0301EN,4
528367,BD0111EN,4
1059103,DV0101EN,3
1211659,DV0101EN,4
1812172,ST0101EN,4
100274,ML0109EN,4
1032788,BC0101EN,4
1494382,BD0212EN,4
1041497,DA0101EN,3
1386585,DS0101EN,3
1133856,PY0101EN,3
404010,BD0143EN,5
1126295,LB0105ENv1,3
1356003,PY0101EN,5
1779237,DS0103EN,5
272609,DB0151EN,3
1797420,CC0101EN,4
439669,DA0101EN,5
1232777,ML0101ENv3,3
731607,BD0101EN,4
337450,BD0115EN,4
1049793,DS0103EN,4
457158,DS0101EN,3
544766,BD0221EN,3
1134448,DB0101EN,5
2061096,BD0141EN,3
975288,PY0101EN,5
644171,BD0115EN,4
1212059,DV0101EN,4
1029574,CO0201EN,3
487814,ML0103EN,4
1185880,CO0101EN,3
613039,PA0101EN,4
717332,ML0120ENv2,3
773794,DS0101EN,4
272564,ML0111EN,5
1472260,CC0101EN,5
567704,LB0101ENv1,4
500911,BD0111EN,5
1105264,BD0141EN,5
270881,ML0120EN,4
1438190,CO0101EN,4
1048236,RP0103EN,5
257247,BD0101EN,4
567967,ML0109EN,5
607079,DS0101EN,4
1480031,ST0101EN,5
791397,TMP0105EN,5
1097379,DS0103EN,5
1679687,BD0145EN,5
1546712,ML0101ENv3,5
1218095,ML0101ENv3,5
711807,DS0105EN,5
877395,DS0101EN,3
1179496,DS0301EN,3
958198,CC0201EN,4
1356524,TA0105EN,5
1445103,ML0120ENv2,3
944814,CO0101EN,3
1069794,BD0101EN,5
786092,BD0211EN,4
686093,RP0101EN,3
1116456,DA0101EN,3
1278711,CC0201EN,5
1473764,CC0101EN,3
1073006,BD0115EN,4
510351,BD0145EN,5
66779,DS0101EN,4
629869,DV0101EN,4
1160081,CL0101EN,5
622360,ST0101EN,5
567437,BD0115EN,3
434915,BD0101EN,4
767125,RP0103EN,3
139233,SC0101EN,5
1802250,DA0101EN,3
1063555,LB0103ENv1,3
1140913,RP0101EN,3
318484,ML0101EN,5
304659,DS0301EN,3
1033769,CO0201EN,4
346607,RP0101EN,3
1345590,BD0101EN,4
1332957,CB0103EN,3
1479596,CB0105ENv1,3
1804063,DS0103EN,3
1830259,DB0101EN,3
1393130,BD0111EN,3
1256193,BD0141EN,5
571298,BD0101EN,3
744997,BD0141EN,3
723103,DS0132EN,5
1141140,BD0115EN,3
678869,CB0103EN,5
1843857,CC0101EN,4
1952433,CNSC02EN,5
923860,DS0101EN,3
1045819,CC0201EN,4
1803501,ML0115EN,3
1640755,BD0212EN,5
1797865,ST0101EN,3
1074133,ML0201EN,5
519686,DS0105EN,3
671090,BC0101EN,4
1247788,CC0101EN,5
1107348,CL0101EN,4
1562460,CNSC02EN,5
1630101,BC0202EN,3
104394,BD0111EN,4
1864557,ML0120ENv2,3
1823026,BC0101EN,4
1045663,ML0101ENv3,3
1334145,BD0101EN,3
1228912,BD0145EN,5
485679,BD0111EN,5
489716,ML0120ENv2,3
1223469,RP0103EN,4
1464473,ML0101ENv3,3
1811207,CO0101EN,3
1645331,BD0133EN,3
960869,ML0120ENv2,3
1207401,DS0301EN,5
761003,CB0103EN,3
1227617,DS0101EN,5
1260722,CO0401EN,5
785944,ST0101EN,5
767869,CO0101EN,3
2020911,CO0101EN,3
1100037,CL0101EN,5
1692590,CC0101EN,5
556941,BD0211EN,4
1235041,ML0103EN,3
1913294,BD0145EN,5
1083242,BD0212EN,4
899700,RP0105EN,3
1060780,BC0201EN,4
1249935,DA0101EN,4
940587,DB0101EN,3
1158541,BD0212EN,5
910499,CO0201EN,3
579727,BD0101EN,3
998510,DA0101EN,5
1479038,SW0201EN,4
670739,DS0105EN,4
1186144,ST0101EN,4
1113166,ML0101ENv3,4
279677,ST0101EN,3
1285846,CC0201EN,5
741497,DS0105EN,4
1913200,SC0103EN,5
1718943,BD0101EN,3
1953546,CO0101EN,3
695165,DS0105EN,5
1375739,DV0101EN,5
1308545,BD0101EN,3
888627,DS0101EN,3
1570302,DA0101EN,5
1249547,CO0101EN,5
1803693,DS0103EN,4
786378,BD0111EN,4
154394,RP0101EN,5
128463,CC0201EN,5
1033771,CO0301EN,4
1114035,BD0111EN,3
162455,SC0103EN,3
1883012,DS0101EN,5
1600053,RP0105EN,4
550668,LB0101ENv1,3
1031560,CO0101EN,5
1000614,BD0101EN,4
749056,BD0221EN,5
1423311,PY0101EN,4
933561,PY0101EN,5
1011248,PA0101EN,3
53345,DS0101EN,5
728512,BD0121EN,4
276959,BD0121EN,5
1315305,DA0101EN,5
1397766,CC0201EN,3
1527563,ML0101ENv3,4
880334,RP0101EN,5
1301330,CB0103EN,4
1007322,DS0105EN,5
602131,LB0111EN,3
1532776,PY0101EN,5
718620,CB0103EN,5
902617,BC0101EN,4
755560,BD0101EN,5
593903,BD0115EN,4
1053399,BC0101EN,3
1422567,DS0101EN,3
369181,BD0101EN,5
931062,BD0101EN,4
1342117,BC0201EN,4
935149,RP0105EN,5
928027,BD0101EN,4
890308,PY0101EN,3
1511256,DS0101EN,3
1944294,DS0105EN,5
1528124,DV0101EN,4
366796,CB0103EN,5
1073793,PY0101EN,3
1188055,ML0115EN,3
889917,BC0101EN,3
1692866,ML0103EN,3
903346,DS0301EN,4
742077,BD0115EN,3
1986986,ML0115EN,4
93228,DS0105EN,5
1740897,DA0101EN,4
1621789,SC0101EN,4
1503712,BD0101EN,3
1196687,DA0101EN,3
725017,DS0103EN,4
1086236,PY0101EN,5
1746512,DV0101EN,4
494103,DV0101EN,4
1272111,BD0101EN,4
1793445,ML0122ENv3,4
719910,DS0101EN,3
982847,RP0101EN,5
1073869,BC0101EN,5
1860546,PY0101EN,5
1331957,DS0105EN,5
1056521,CC0103EN,3
876480,DB0151EN,4
945564,DS0101EN,5
768269,BD0121EN,3
1274908,RP0101EN,4
1239488,DA0101EN,4
721849,CB0103EN,3
1619561,ML0122ENv1,5
452044,CB0103EN,5
1386273,BD0101EN,4
748153,BD0121EN,4
1123460,CO0401EN,4
660583,ST0101EN,5
668284,RP0101EN,5
1778823,DS0103EN,3
1806074,DV0101EN,4
1151597,ML0101ENv3,4
663702,BD0141EN,3
483744,DS0101EN,5
1287646,DA0101EN,4
1249010,ML0151EN,3
244059,BD0111EN,4
1988052,CC0103EN,5
902129,PY0101EN,3
1325018,DS0105EN,3
1509699,BD0221EN,3
502433,BC0101EN,5
1517893,DA0101EN,4
995575,BD0143EN,4
1332394,DA0101EN,5
712014,ML0151EN,5
2074401,DA0101EN,3
1163973,CC0103EN,3
596595,BD0137EN,5
908918,WA0101EN,5
1431187,ML0122ENv1,5
887953,PY0101EN,3
765762,DS0103EN,5
1462634,ML0101ENv3,4
889579,CC0150EN,5
476914,DS0101EN,3
1209121,ML0101ENv3,3
2044985,DA0101EN,4
511334,DS0101EN,4
1920814,PY0101EN,3
882577,PY0101EN,4
984565,BD0111EN,3
1665359,ST0101EN,4
559777,RP0105EN,4
1513845,DV0101EN,5
672446,DS0301EN,5
444728,BD0211EN,5
1339730,PY0101EN,4
1258440,BD0211EN,4
705980,BD0121EN,5
587850,BD0101EN,5
579062,PY0101EN,4
1012898,ML0115EN,4
607310,DS0103EN,4
1204969,CO0101EN,4
1780839,LB0109ENv1,3
1894928,DS0301EN,3
1098374,BD0115EN,4
903097,CB0103EN,5
2048702,CC0103EN,4
419790,ML0101EN,5
993665,CC0210EN,5
1174846,ML0115EN,3
730099,ML0122ENv1,5
888691,BD0101EN,4
909615,DS0101EN,4
608415,DS0105EN,5
1009583,CC0101EN,4
1299282,ML0120ENv3,4
884945,ML0101EN,3
1458451,DB0101EN,3
1808312,DB0101EN,5
1323840,DB0101EN,4
1745241,CNSC02EN,3
731773,BD0141EN,5
1153930,BC0201EN,4
1937138,ML0103EN,5
1967041,ML0115EN,4
1751966,ML0120ENv2,4
1207401,ML0109EN,3
1107382,CL0101EN,4
920180,CC0201EN,3
458883,TMP0105EN,4
1049698,BC0201EN,3
642860,CO0401EN,5
1186559,CNSC02EN,4
1711456,ML0101ENv3,5
1449197,DS0105EN,5
707222,BD0145EN,3
250853,DS0103EN,4
999558,PY0101EN,4
894504,BD0101EN,4
1946333,DS0101EN,5
1567305,BD0111EN,4
1189568,DS0105EN,5
1312281,ML0120ENv2,3
592143,BD0211EN,3
441127,TA0105,5
1146951,DS0101EN,4
528608,DS0103EN,4
595589,CC0103EN,5
888054,DS0301EN,4
569988,ST0101EN,3
710971,BD0115EN,4
1396750,BC0201EN,4
912408,ML0109EN,4
622675,PY0101EN,3
1633184,PY0101EN,4
294276,BD0101EN,3
1563804,DA0101EN,4
1694112,CB0103EN,5
643070,ST0101EN,3
1460441,ML0115EN,5
753119,BD0211EN,3
1096710,BD0111EN,3
1672464,BD0111EN,5
1157699,PY0101EN,4
887300,BD0111EN,4
1198666,ML0101ENv3,5
1545984,BC0101EN,3
121749,BD0211EN,3
1766373,BD0121EN,3
1386053,ML0115EN,3
1796563,CC0103EN,3
1393212,BD0211EN,4
436921,BC0201EN,3
1350109,BD0101EN,5
637394,PY0101EN,3
1067002,DS0103EN,5
978916,BD0111EN,4
939490,DS0101EN,4
1970360,DA0101EN,4
1962558,PY0101EN,5
458645,BD0111EN,4
1033381,PY0101EN,5
1242036,ML0120ENv2,3
1529167,CC0201EN,5
116,ML0115EN,3
1417581,DS0105EN,4
8075,DV0151EN,3
2014662,PY0101EN,3
1478352,ML0101ENv3,4
879040,CB0103EN,5
1079778,DS0101EN,3
161841,ML0120EN,4
688330,DB0151EN,3
713965,BD0131EN,3
1027194,LB0107ENv1,5
515328,BD0115EN,5
2045911,CO0401EN,5
720320,RP0101EN,5
1029144,DS0301EN,3
503155,SC0101EN,5
1509460,CC0101EN,5
725347,BD0101EN,4
534129,SC0103EN,3
916880,BD0115EN,3
1012991,PY0101EN,3
2044664,DS0101EN,4
573912,BD0115EN,3
1010601,DA0101EN,3
2017287,DS0132EN,3
1676703,RP0101EN,5
936227,ML0101EN,4
1008783,BD0111EN,5
1427857,BD0101EN,3
1357789,PY0101EN,4
565947,DS0301EN,4
1117849,DS0103EN,5
1095565,CO0201EN,4
1354179,BC0101EN,5
777777,BD0111EN,3
1869514,DS0105EN,4
726974,BD0211EN,5
394980,RP0101EN,3
1194749,DA0101EN,3
1635276,DV0101EN,5
619870,BD0111EN,5
1356614,BD0111EN,5
634436,CB0103EN,5
950605,ML0115EN,5
706696,SC0101EN,3
1022021,BD0123EN,5
511537,DS0101EN,3
694419,BD0101EN,3
935345,BD0131EN,5
1394858,DS0105EN,4
2023012,DS0105EN,5
929731,DV0101EN,3
492294,BD0145EN,3
711223,BD0101EN,5
977534,DS0301EN,5
1389397,SC0101EN,3
1855764,LB0105ENv1,3
665295,BD0101EN,4
628105,DS0101EN,4
1320894,ML0101ENv3,3
1502536,BC0101EN,5
1215886,PY0101EN,4
1971263,ML0103EN,5
1215029,DS0101EN,5
1509254,CNSC02EN,4
1143157,ML0120ENv2,4
1690366,DW0101EN,5
1572371,AI0111EN,3
486368,BD0133EN,5
1522954,CO0201EN,4
1117470,CO0301EN,4
418106,ML0101EN,5
1802553,CC0101EN,5
610414,DS0101EN,4
694361,CB0103EN,3
1623022,DA0101EN,5
712677,CL0101EN,3
1501711,IT0101EN,5
1536020,BC0101EN,3
1189060,DS0101EN,5
986124,DV0151EN,4
1070757,CC0201EN,5
971774,DA0101EN,4
1847272,BD0115EN,5
748093,PY0101EN,4
941867,DS0301EN,4
1763037,BC0101EN,4
1950043,BD0121EN,5
932793,BD0121EN,3
701784,BD0115EN,5
503417,BD0115EN,4
522894,DS0101EN,3
1109341,SC0101EN,3
1327030,BC0101EN,5
702300,BD0211EN,5
781202,BD0131EN,5
1608529,BC0101EN,5
2062128,DS0105EN,4
1762710,ML0115EN,5
583496,ML0103EN,4
727446,WA0101EN,3
1128878,CB0103EN,5
1084204,DS0101EN,3
399934,CB0103EN,5
1472012,CC0101EN,5
1005193,LB0103ENv1,3
1739364,DS0105EN,4
229553,SC0105EN,5
1032893,DS0105EN,4
685525,BD0111EN,3
1333437,ML0120ENv2,3
1148155,CO0301EN,5
996993,CO0101EN,4
614450,DS0105EN,5
1329688,DS0103EN,5
935666,ML0115EN,3
698347,LB0107ENv1,4
1106653,CL0101EN,3
724510,BD0111EN,3
1117713,CO0201EN,4
721752,PY0101EN,4
1913091,DS0105EN,5
993614,WA0101EN,4
1892946,BD0101EN,3
2076745,DS0101EN,4
1554736,ML0101ENv3,3
435139,ML0115EN,5
1555878,PY0101EN,3
1600079,DS0101EN,4
1781989,DAI101EN,3
576742,ST0101EN,4
625458,ML0201EN,5
925888,DS0301EN,5
1189344,PA0101EN,5
1076086,LB0101ENv1,4
1553594,DAI101EN,4
893980,BD0101EN,5
1501800,SECM03EN,5
161608,DS0301EN,5
999419,ML0120ENv2,3
1413914,PY0101EN,5
697880,CC0101EN,4
1950348,DB0101EN,5
1346401,BC0101EN,3
575632,BD0101EN,5
1780894,DB0101EN,4
709679,DS0301EN,5
388459,SC0105EN,5
758672,DA0101EN,3
1595202,BD0212EN,3
1871560,DA0101EN,5
1049454,RP0103EN,5
995399,DS0301EN,3
944056,CO0201EN,3
1464555,ML0120ENv2,5
611141,RP0101EN,4
1483615,PY0101EN,3
1385634,DA0101EN,5
1679164,CNSC02EN,4
773860,DS0101EN,4
723812,CB0103EN,3
721752,BD0111EN,4
594585,DS0101EN,5
1253610,PY0101EN,3
994284,BD0211EN,5
1256745,ML0115EN,3
1117599,SC0103EN,5
442078,SC0105EN,3
903373,ML0120ENv2,3
210117,CC0101EN,4
892434,ML0101EN,5
998510,ML0103EN,4
400527,BD0111EN,4
296184,DS0105EN,3
896375,CB0103EN,3
1998499,CNSC02EN,4
1397386,ML0109EN,3
164150,BD0101EN,3
349457,DA0101EN,3
767386,TA0105,5
376893,DA0101EN,5
1151348,CC0103EN,5
1306470,ML0115EN,3
1131796,BC0201EN,3
1150284,BD0101EN,3
669070,PY0101EN,4
1725934,PY0101EN,4
1749319,DS0103EN,5
1067576,DV0151EN,3
677133,RP0101EN,4
628411,BC0101EN,5
1092838,CO0201EN,3
888805,ML0101ENv3,5
1329786,DS0103EN,4
1590967,DB0101EN,3
1647771,DV0151EN,3
1424738,BD0115EN,3
1894319,BD0111EN,5
1134675,BD0111EN,5
1816338,DS0101EN,3
995399,DS0101EN,4
1824403,CC0101EN,3
1145388,BD0101EN,3
922039,BD0141EN,3
450328,ML0115EN,5
1789539,BD0111EN,4
674631,BD0141EN,3
1824603,ML0101ENv3,3
1018676,CO0301EN,4
1295583,CL0101EN,5
1189305,ML0103EN,3
551250,BD0123EN,5
1149814,DS0101EN,4
1124074,RP0101EN,4
877573,BD0111EN,4
749526,BD0141EN,5
1263231,ML0122ENv1,4
1309593,BD0131EN,5
781690,BD0141EN,3
669438,BD0211EN,3
1282750,BD0145EN,4
991578,WA0101EN,3
1250446,ML0120ENv2,4
763791,BD0101EN,3
752457,BD0141EN,4
726587,ML0115EN,5
1741174,BC0101EN,5
1017517,COM001EN,5
496492,DS0101EN,4
485342,BD0141EN,3
1392381,BD0123EN,4
639136,ML0101EN,5
1358154,BD0131EN,4
1517431,BC0202EN,5
464496,RP0105EN,4
519732,DE0205EN,5
1128248,IT0101EN,3
1877980,PY0101EN,5
1133977,CO0301EN,4
274043,DS0101EN,5
486746,DS0103EN,5
984344,DV0101EN,5
1518883,DB0101EN,3
439239,RP0101EN,4
1121558,DJ0101EN,4
1595093,RP0101EN,3
227280,BD0121EN,3
1706828,CC0101EN,3
1058314,RP0105EN,4
1266854,PY0101EN,3
1731926,ML0101ENv3,4
282645,WA0101EN,5
435728,PA0101EN,5
1553086,BD0211EN,4
1188098,LB0107ENv1,5
740038,DS0101EN,4
916531,CC0250EN,5
773907,DV0151EN,5
512285,RP0101EN,4
2059781,PY0101EN,4
589162,BD0111EN,3
1805371,DV0101EN,5
994535,DA0101EN,5
1537905,DV0101EN,3
275471,BC0201EN,4
1181172,RP0105EN,3
2029187,DS0101EN,3
727896,CL0101EN,4
555528,BD0211EN,4
1618276,BC0101EN,5
141484,CC0103EN,5
1050144,SC0103EN,3
265666,BD0101EN,5
932402,DB0151EN,5
1051524,BD0141EN,4
306218,ML0103EN,4
1560632,DV0101EN,4
1262823,ST0101EN,3
680533,CL0101EN,3
703943,CC0101EN,3
1686919,RP0101EN,5
1549768,CC0101EN,3
1818149,DV0101EN,3
1449415,ML0115EN,4
777218,DS0132EN,5
556032,BD0115EN,3
1095565,CO0401EN,3
907404,BD0115EN,3
1494915,PY0101EN,3
1135237,DS0101EN,3
748153,BD0111EN,4
1984882,BD0223EN,3
1309345,DS0105EN,5
129269,DA0101EN,3
664899,BD0115EN,4
983435,PY0101EN,5
404010,TA0105,3
961488,DS0103EN,3
1174740,PY0101EN,5
1215856,BD0101EN,3
1691258,CNSC02EN,4
704124,ST0101EN,5
510867,BD0153EN,3
1210527,CC0103EN,3
453751,DS0105EN,3
1286836,PY0101EN,5
747441,ML0101EN,4
1789857,BC0101EN,5
903281,HCC105EN,5
970895,RP0101EN,3
781102,ML0122EN,3
888337,DS0105EN,3
1180417,DA0101EN,3
1715650,PY0101EN,5
1538880,CC0250EN,5
1204312,CO0201EN,4
304263,DS0101EN,5
724510,DS0301EN,3
750085,DV0101EN,4
884038,PA0101EN,5
1136621,DS0103EN,4
716220,CB0103EN,3
1204798,ML0101ENv3,3
1712978,BD0101EN,5
1320387,BD0111EN,4
1178964,RP0105EN,4
1158809,DV0101EN,4
1285982,DW0101EN,4
448413,BD0141EN,5
1043857,BC0201EN,5
1724761,DS0101EN,4
1860195,ST0101EN,5
1273236,BD0111EN,3
1000388,WA0101EN,5
713900,CL0101EN,4
73345,TA0105,4
1104370,PY0101EN,5
709456,TA0105,4
1633438,DA0101EN,3
1356890,BD0111EN,5
1710923,DV0101EN,4
980884,CC0101EN,5
1688320,DS0103EN,5
925179,BC0101EN,3
33474,RP0105EN,3
544766,BD0141EN,5
459116,BD0212EN,3
911622,RP0101EN,4
1646449,CB0103EN,3
383195,PA0101EN,3
99234,ML0151EN,5
638302,BD0101EN,4
966416,CC0201EN,5
182509,BD0111EN,5
1743750,BC0101EN,3
1243617,ML0120ENv2,3
328980,DE0205EN,3
1798135,BC0101EN,5
2032999,DS0101EN,5
1145127,CB0103EN,5
891038,PY0101EN,4
1704810,BD0115EN,3
761201,BD0115EN,4
421600,DA0101EN,4
1048248,IT0101EN,5
16963,BD0133EN,3
921347,PA0101EN,5
1149622,CO0101EN,4
1053694,BD0111EN,4
1463826,BD0101EN,4
1989920,RP0103EN,3
1821421,PY0101EN,5
459376,RP0103,3
1508107,CO0201EN,5
1070911,DV0101EN,4
228766,BD0111EN,5
578973,BD0101EN,3
1529525,IT0101EN,3
723155,TA0105,5
351382,BD0221EN,3
1761676,DW0101EN,3
511818,WA0101EN,4
184259,BD0153EN,5
575808,ML0101EN,3
1502147,DS0101EN,4
1603257,DS0101EN,3
1832090,ML0103EN,3
1650934,DB0101EN,5
1194704,COM001EN,5
1547751,BD0101EN,5
796011,BC0101EN,3
435837,ML0101EN,3
1494366,BD0211EN,4
888805,ML0120EN,3
1030970,BD0131EN,3
977400,ML0151EN,4
559673,PY0101EN,5
894267,BD0211EN,3
788895,PA0101EN,5
1440395,BD0111EN,4
920722,BD0111EN,3
1107774,CL0101EN,4
730912,RP0101EN,4
1278965,CC0101EN,5
1088727,ML0120ENv2,3
1441548,DS0103EN,4
493133,CB0103EN,4
922140,BD0115EN,3
996310,BD0115EN,4
1053694,DA0101EN,3
86366,ML0151EN,3
1371250,CO0101EN,5
420678,BD0101EN,4
1862732,CC0103EN,3
1819419,DS0201EN,4
1083077,CL0101EN,3
2006920,CNSC02EN,5
625486,DS0101EN,3
1313007,BD0123EN,4
980456,BD0101EN,3
1622541,CO0301EN,4
760281,CO0301EN,4
1444518,DV0101EN,3
1991682,PY0101EN,3
781162,ST0101EN,5
1010081,BD0131EN,3
904667,ML0101ENv3,5
1971096,DS0101EN,5
708148,CB0103EN,4
951929,CL0101EN,5
714577,CB0103EN,5
1255732,BD0141EN,5
1578344,DS0110EN,4
564789,DS0301EN,3
580349,BD0101EN,5
482318,BD0123EN,3
588041,BD0111EN,5
289015,BD0141EN,5
941803,DV0151EN,3
1473308,DS0105EN,3
1644926,DW0101EN,5
1310658,DA0101EN,5
1109010,DS0105EN,4
75368,EE0101EN,3
660604,BD0111EN,4
1518546,BD0211EN,3
1066758,BD0101EN,4
717891,SC0101EN,4
1727541,CO0101EN,5
564553,WA0101EN,5
1119260,CC0103EN,3
896320,PY0101EN,4
708518,ML0115EN,4
433525,BC0101EN,3
1546037,CC0101EN,3
1438002,BD0143EN,4
1022546,CO0301EN,5
573314,BD0101EN,3
642369,ML0109EN,5
738642,DS0103EN,4
1052506,WA0101EN,4
988495,CO0201EN,5
1013390,DA0101EN,5
1806813,DS0103EN,3
964544,DS0105EN,4
689916,CB0103EN,3
1339219,PHPM002EN,3
755067,DS0301EN,3
879717,BD0141EN,4
2048322,ST0101EN,3
